STU_CODE,NAME,Time_Sport_P0,Time_Sport_P1,Time_Sport_P2,Time_Sport_P3,Time_Sport_P4,Time_Sport_P5,Time_Sport_P6,Time_Life_P0,Time_Life_P1,Time_Life_P2,Time_Life_P3,Time_Life_P4,Time_Life_P5,Time_Life_P6,Time_Life_P7,Revise_Sport_P1,Revise_Sport_P2,Revise_Sport_P3,Revise_Sport_P4,Revise_Sport_P5,Revise_Sport_P6,Revise_Life_P1,Revise_Life_P2,Revise_Life_P3,Revise_Life_P4,Revise_Life_P5,Revise_Life_P6,Revise_Life_P7,Repeat_Sport_P1,Repeat_Sport_P2,Repeat_Sport_P3,Repeat_Sport_P4,Repeat_Sport_P5,Repeat_Sport_P6,Repeat_Life_P1,Repeat_Life_P2,Repeat_Life_P3,Repeat_Life_P4,Repeat_Life_P5,Repeat_Life_P6,Repeat_Life_P7,Before_Sport_P1,Before_Sport_P2,Before_Sport_P3,Before_Sport_P4,Before_Sport_P5,Before_Sport_P6,Before_Life_P1,Before_Life_P2,Before_Life_P3,Before_Life_P4,Before_Life_P5,Before_Life_P6,Before_Life_P7,After_Sport_P1,After_Sport_P2,After_Sport_P3,After_Sport_P4,After_Sport_P5,After_Sport_P6,After_Life_P1,After_Life_P2,After_Life_P3,After_Life_P4,After_Life_P5,After_Life_P6,After_Life_P7,AR_Sport_P1,AR_Sport_P2,AR_Sport_P3,AR_Sport_P4,AR_Sport_P5,AR_Sport_P6,AR_Life_P1,AR_Life_P2,AR_Life_P3,AR_Life_P4,AR_Life_P5,AR_Life_P6,AR_Life_P7
330300041040421,name,2.601,27.807,16.71,83.63300000000001,147.114,22.903,14.627,3.702,18.217,23.406,87.103,33.534,19.44,88.215,7.394,0,0,19,1,0,0,0,0,0,0,0,3,0,1,1,7,7,1,1,1,1,1,1,1,1,1,12.76,15.056,9.046,4.8,4.799,12.2,7.297,22.292,86.078,26.978,14.843,4.402,2.39,5.243,2.654,7.219,36.005,2.003,3.427,1.113,2.114,2.025,2.455,1.793,2.511,2.204,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041042821,name,10.968,38.634,9.996,28.697999999999997,141.775,42.356,32.364,13.398,21.403,41.454,32.92,498.851,210.488,62.702,14.8,0,0,7,0,1,1,0,0,1,0,0,0,0,1,1,5,5,3,2,1,1,1,3,3,1,1,13.236,9.667,12.974,101.168,5.912,2.79,14.112,41.522,23.846,69.83,64.952,6.996,6.197,12.429,1.329,3.498,9.695,1.457,24.913,2.001,0.932,2.455,11.146,18.81,1.484,2.8,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041044321,name,13.729,45.848,33.428,30.22,184.039,256.648,45.52,14.501,20.301,26.006,36.954,159.062,67.25200000000001,56.754,48.597,6,2,4,2,1,0,0,0,0,0,0,0,1,2,2,3,3,1,1,1,1,1,2,2,1,1,12.083,24.769,21.109,29.471,64.568,43.636,10.23,25.534,36.836,27.852,11.39,8.133,35.783,8.03,2.909,1.158,24.927,1.199,2.884,3.058,1.472,1.118,1.015,7.696,1.916,2.813,0,0,0,0,0,0,0,0,0,2,2,2,0
330300041041321,name,7.808999999999999,94.801,14.995,77.262,145.744,271.606,54.165,1.98,68.725,40.674,67.802,29.657,7.6,95.245,24.604,0,0,0,1,6,15,0,0,5,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,80.024,14.596,77.303,72.241,58.921,12.198,22.613,40.483,24.302,2.601,2.444,1.543,19.501,9.506,1.399,0.959,6.403,1.098,7.567,0.722,1.191,0.999,1.04,1.156,1.198,1.995,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031032021,name,8.287,25.03,62.979,52.017,91.09100000000001,121.136,30.714,7.394,13.801,31.0,67.896,87.47,139.29399999999998,55.004,38.659,0,1,2,1,1,0,0,4,8,0,0,0,2,1,2,2,2,1,1,1,3,6,3,3,2,1,17.0,57.992,46.506,17.733,32.601,27.773,3.798,12.902,55.901,4.974,24.556,9.039,18.357,1.829,2.683,1.512,14.1,5.307,3.941,1.797,7.798,1.405,1.946,29.192,11.827,5.776,0,0,0,0,0,0,0,0,0,2,2,2,0
330300241060421,name,6.001,45.301,14.901,21.239,93.911,169.25,21.361,9.717,21.883,28.299000000000003,39.801,106.826,216.986,72.809,76.776,1,0,0,0,1,0,0,4,1,0,5,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,31.016,10.302,17.899,66.659,54.752,5.301,6.185,18.001,21.9,28.7,57.272,6.888,12.376,7.701,5.599,4.34,4.051,3.205,17.06,11.096,2.801,16.901,9.127,2.809,6.023,33.699,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031030521,name,15.154,51.364,7.6850000000000005,44.169999999999995,234.75600000000003,302.28000000000003,46.199,6.593,16.821,9.212,21.978,139.099,155.202,92.598,106.003,0,0,8,12,6,4,0,0,0,0,4,1,2,1,1,5,7,4,2,1,1,1,2,2,1,1,13.352,6.088,27.016,11.853,42.506,8.199,5.205,8.58,21.568,18.192,11.045,10.605,50.41,8.715,2.597,2.583,4.506,1.599,28.779,1.616,1.632,1.41,2.207,1.351,4.601,3.301,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031032321,name,9.898,59.999,10.903,22.196,72.701,94.556,12.912,27.402,25.906,35.504,42.4,296.494,21.128,61.778999999999996,32.796,1,0,1,1,0,0,0,3,3,0,0,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,22.096,10.1,19.596,53.907,64.007,10.069,16.9,16.524,32.705,65.615,11.001,2.796,12.396,4.697,1.803,1.896,2.596,1.948,3.843,2.606,8.772,2.199,30.905,1.832,4.406,3.496,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031033221,name,10.374,27.202,13.208,15.223,174.67399999999998,112.51,32.606,5.19,15.600000000000001,8.857,28.02,115.27,66.119,118.352,14.228,0,0,2,6,0,0,1,0,2,0,0,1,0,1,1,2,3,2,1,1,1,2,3,4,3,1,13.707,12.734,6.994,42.409,71.303,23.799,3.826,8.663,21.574,27.703,22.063,5.93,7.104,2.002,1.474,0.929,2.386,1.996,9.807,1.179,1.194,4.17,2.339,11.297,14.3,2.828,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031031721,name,10.277,28.219,17.57,65.61,565.396,402.855,13.328,6.101,76.704,30.713,90.002,249.108,70.028,-1,-1,0,0,24,16,1,0,0,2,2,0,1,0,-5,1,1,11,14,6,1,1,2,1,2,1,0,0,13.886,16.173,33.511,35.702,4.301,6.167,5.104,21.317,89.595,45.694,4.2,-1,-1,2.331,2.397,3.398,19.498,2.434,8.161,61.702,2.596,1.407,101.501,22.479,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
330300241064321,name,17.095,31.311,8.991,58.867999999999995,284.935,69.398,6.688,5.397,70.701,36.104,54.348,151.45499999999998,61.497,64.695,30.598,0,0,15,7,1,0,0,1,5,0,1,1,0,1,1,8,9,3,1,1,1,3,5,3,1,1,15.3,8.891,15.402,33.499,8.598,4.701,59.701,27.702,38.995,31.359,2.602,13.996,10.593,3.011,1.1,7.933,1.299,12.406,2.987,1.478,7.101,1.726,10.606,9.301,5.497,7.604,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031030221,name,9.989,39.744,8.294,29.595999999999997,183.599,52.19,19.07,6.843,23.659,51.312,80.898,110.041,248.225,191.11,12.57,0,0,6,1,2,0,0,1,0,0,4,1,0,1,1,4,4,1,1,1,1,1,1,1,1,1,19.123,6.459,9.475,7.891,14.189,15.503,8.958,7.632,76.701,60.905,17.173,5.788,6.981,8.741,2.835,1.404,3.503,1.598,4.567,4.097,2.108,5.197,18.029,9.322,2.018,2.901,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031030821,name,1.505,21.702,13.697,13.451,127.15899999999999,263.513,13.356,3.109,15.242,7.351000000000001,9.8,62.422,9.747,67.845,11.698,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,13.597,13.3,12.412,11.151,111.706,11.43,8.793,5.081,9.6,43.218,6.188,4.136,7.197,1.7,1.397,2.039,4.391,4.497,2.926,2.045,3.27,1.2,2.213,3.159,2.798,3.783,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031032621,name,5.203,50.743,16.361,35.656,241.19,158.144,46.539,3.7990000000000004,41.997,36.612,58.12,218.498,254.233,209.114,21.023,0,0,2,5,1,2,0,0,0,0,0,2,0,1,1,2,4,3,1,1,1,1,1,1,1,1,28.599,15.558,18.197,53.853,24.403,31.642,25.403,35.311,51.425,50.687,33.801,16.892,11.585,5.242,1.803,15.252,35.372,39.403,9.672,2.483,2.301,7.695,2.365,5.417,1.214,4.019,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031032921,name,4.102,50.5,30.556,48.601,73.244,211.429,14.156,12.703,18.135,28.883,17.379,101.36,137.546,114.499,31.53,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.001,29.412,43.045,51.645,51.102,9.476,6.6,27.266,16.679,28.003,26.146,6.198,8.5,7.9,2.144,1.526,11.349,2.214,5.68,1.536,2.617,1.7,3.757,13.398,8.174,5.425,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031031421,name,6.356,55.401,13.951,59.357,258.09,85.85900000000001,16.845,25.704,20.698,27.005,51.609,118.289,110.905,116.312,48.589,3,0,7,4,1,0,0,1,0,0,0,0,0,1,1,5,6,2,1,1,1,1,1,1,1,1,23.226,13.723,19.479,6.9,24.0,13.984,7.595,17.397,51.393,46.688,63.6,12.599,15.288,6.571,1.228,9.8,1.9,19.431,3.861,2.401,1.306,1.216,4.097,2.4,1.312,24.096,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191060221,name,31.527,27.991,16.085,14.639,167.06400000000002,497.512,20.711,3.298,36.101,23.53,83.635,172.929,168.959,31.55,50.499,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,1,3,3,1,1,1,1,2,3,2,1,16.477,14.182,10.095,74.156,27.397,5.18,28.314,22.801,82.869,62.034,11.5,1.705,15.997,3.718,2.903,5.544,2.104,36.498,16.531,2.996,1.729,1.766,4.301,3.255,6.29,4.3,0,0,0,0,0,0,0,0,0,2,2,2,0
330300281203321,name,1.9860000000000002,16.3,17.326,22.884,95.785,139.799,17.261,1.5,9.552,16.748,24.256,111.544,51.502,69.696,19.999000000000002,0,0,4,2,0,0,1,0,2,0,1,4,1,1,1,3,3,1,1,1,1,1,2,2,2,2,5.195,17.095,19.272,2.314,16.499,6.1,4.101,16.852,12.601,19.845,8.801,4.996,4.105,4.404,1.231,0.811,2.497,2.199,12.161,1.248,0.896,11.052,1.9,2.602,3.1,10.6,0,0,0,0,0,0,0,0,0,2,2,2,0
330300031031121,name,9.297,39.48,8.629,44.870999999999995,333.841,316.136,59.98,6.576,43.708,16.665,18.892,206.488,108.844,51.825,21.321,0,0,4,2,1,1,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,1,1,1,1,1,15.602,6.84,26.42,43.214,29.12,9.881,19.304,16.497,18.332,51.141,52.863,10.631,14.399,2.177,2.789,9.378,64.106,2.321,9.596,1.406,1.168,1.56,2.537,1.373,2.401,4.187,0,0,0,0,0,0,0,0,0,2,2,2,0
330300241031521,name,3.207,23.403,22.103,9.806,18.283,71.501,16.303,1.4969999999999999,15.204,10.502,0.7969999999999999,7.901,2.613,18.085,5.001,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10.892,20.792,4.788,9.686,28.4,13.9,4.502,9.9,0.996,6.599,1.099,5.19,1.902,3.408,2.311,1.709,2.697,5.6,3.403,4.301,1.602,0.801,1.0,1.115,1.388,1.8,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191072321,name,4.496,20.296,6.923,8.694,33.778999999999996,28.409,3.806,6.899,16.738,6.209,4.878,13.573,2.75,7.747,8.501,0,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,7.299,4.803,3.879,17.684,8.5,2.097,8.1,6.062,4.153,6.571,1.1,2.652,3.352,1.495,1.524,1.514,1.693,1.101,2.709,1.939,1.147,1.725,1.4,0.845,1.098,2.9,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191071121,name,8.596,32.301,10.699,56.423,236.454,594.818,6.0329999999999995,13.803,18.496,24.634,39.998,140.967,269.369,73.635,19.095,0,0,21,5,3,1,0,0,1,0,1,1,2,1,1,11,12,7,2,1,1,2,2,1,2,2,18.301,8.902,13.713,4.2,34.5,0.91,5.3,24.606,36.466,20.299,93.799,4.339,2.595,5.399,2.797,1.794,1.562,88.698,2.62,4.49,1.028,1.431,5.501,2.366,3.481,7.294,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191070521,name,6.698,38.315,7.503,35.024,222.36199999999997,591.597,11.17,8.991,21.603,21.496,37.911,149.288,262.648,53.754,14.296,0,0,12,7,5,0,0,0,0,0,3,0,0,1,1,7,10,5,1,1,1,1,1,1,1,1,16.221,6.285,12.895,6.402,4.397,4.199,5.499,19.615,37.6,22.19,65.905,4.153,4.498,13.716,2.218,3.636,3.196,60.505,7.971,4.704,2.881,1.311,3.595,1.549,1.304,5.699,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191072921,name,5.194,32.505,5.399,51.777,225.14000000000001,229.80900000000003,30.598,1.3650000000000002,17.015,34.988,20.323,56.777,86.437,98.06299999999999,33.495,0,0,14,5,6,1,0,3,1,0,2,0,1,1,1,7,9,4,2,1,2,2,1,1,2,2,23.199,4.493,15.595,17.014,56.202,9.198,10.504,14.889,15.005,14.174,12.697,13.859,1.402,3.6,1.906,1.286,4.798,1.304,16.3,1.406,1.39,4.694,3.8,4.937,2.995,2.4,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191073221,name,7.295999999999999,59.623,6.879,18.433,66.066,193.804,37.699,8.91,22.092,13.599,42.804,75.6,211.086,196.125,21.681,0,0,0,1,1,1,0,0,0,0,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,27.714,6.286,14.006,42.066,13.119,5.001,10.312,12.006,41.703,14.096,74.596,20.91,8.009,10.502,1.593,5.427,4.101,7.805,13.093,2.091,2.593,2.101,5.402,3.592,2.107,7.593,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191073821,name,5.798,19.601,10.602,31.991,234.768,74.129,13.204,3.268,12.6,8.597,30.802,210.192,198.559,145.845,18.897,0,0,7,4,0,0,0,0,0,0,2,0,0,1,1,4,5,3,1,1,1,1,3,4,2,1,7.0,9.3,12.202,50.402,6.859,10.8,3.602,8.198,30.602,60.596,21.699,4.443,8.297,3.4,2.302,2.106,3.77,2.101,3.404,1.9,1.399,1.2,5.803,72.203,3.497,3.499,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191072621,name,6.396,42.304,15.001999999999999,36.166,164.329,252.498,57.690000000000005,4.993,18.347,34.159,49.962,125.048,276.036,57.449,34.503,0,0,2,4,2,1,0,0,0,0,2,0,0,1,1,2,3,2,2,1,1,1,1,1,1,1,17.603,13.801,16.697,23.839,95.801,4.3,6.901,31.457,48.502,77.032,154.985,8.25,25.01,4.4,2.201,1.363,17.101,2.101,4.391,3.143,3.702,2.46,3.516,1.352,2.702,2.401,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191072021,name,6.004,31.904000000000003,11.925,33.644999999999996,123.169,130.857,18.54,2.897,17.599,7.699999999999999,40.246,132.753,99.376,95.525,18.0,0,0,4,2,4,0,1,0,0,0,0,0,0,1,1,3,3,2,1,1,1,1,1,1,1,1,15.804,11.596,12.769,35.22,3.596,16.397,3.801,7.601,40.102,54.755,66.902,4.829,9.704,1.704,1.329,2.478,4.939,4.708,3.143,3.999,1.099,1.144,2.095,1.171,2.1,1.997,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191071721,name,2.7,31.009999999999998,7.720000000000001,52.18899999999999,145.603,224.975,59.168,1.4940000000000002,20.61,35.618,49.093,134.661,271.72499999999997,91.983,11.7,0,0,9,3,2,1,0,0,2,0,4,1,0,1,1,5,6,2,2,1,1,1,2,2,1,1,14.8,7.392,16.772,14.685,9.076,0.8,7.992,17.683,13.577,58.575,135.401,6.695,7.301,2.306,1.328,2.906,3.624,7.605,9.971,5.213,18.935,10.824,5.595,36.107,3.589,3.595,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191074021,name,6.296,36.82,16.688,43.818,400.1739999999999,264.041,22.168999999999997,7.385999999999999,18.8,14.703,33.986000000000004,241.314,276.072,98.622,32.899,0,1,4,9,15,1,0,0,1,0,2,1,1,1,2,3,8,7,2,1,1,2,3,2,1,1,12.698,7.181,36.699,68.998,5.605,2.196,12.104,13.199,22.199,60.501,15.401,3.726,10.201,7.618,4.198,3.225,5.397,1.438,2.808,1.5,2.504,3.398,2.9,4.995,2.501,10.4,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191071421,name,9.503,34.688,12.098,26.334000000000003,252.977,358.405,25.362,17.097,29.198,20.127,47.762,100.411,147.638,221.166,22.497,0,0,4,6,1,1,0,0,2,0,3,1,0,1,1,2,4,4,2,1,1,1,1,1,1,1,17.084,11.706,12.003,14.383,61.199,15.899,13.999,19.413,28.98,56.812,35.805,14.964,13.707,8.204,1.392,2.114,4.314,2.114,7.182,2.089,1.714,1.487,6.595,2.337,2.793,3.702,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191073521,name,14.778,37.712,17.487,18.852,125.971,197.211,41.57,7.244999999999999,12.329,46.302,58.121,169.762,86.94999999999999,129.037,35.802,0,0,0,1,3,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,24.603,16.688,18.208,24.953,18.475,10.471,3.799,45.182,57.668,83.046,7.394,40.434,12.305,4.409,1.799,1.644,2.725,1.233,5.707,1.929,2.12,1.453,2.705,1.966,2.398,5.402,0,0,0,0,0,0,0,0,0,2,2,2,0
330300191070821,name,16.704,37.616,8.48,22.856,79.041,251.02,33.113,7.699999999999999,14.305,45.1,58.251,184.041,73.833,182.567,15.100000000000001,0,0,0,1,2,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,2,2,1,1,26.201,7.283,19.206,44.242,52.902,8.485,3.7,27.694,58.095,34.846,10.7,30.969,10.098,3.121,2.197,4.65,4.097,3.718,25.628,2.205,18.406,1.156,2.797,10.224,2.496,2.895,0,0,0,0,0,0,0,0,0,2,2,2,0
330300241061321,name,2.599,28.951,14.849,9.815,16.421,31.365000000000002,10.14,3.1790000000000003,16.817,2.281,2.236,17.264,5.004,12.097,14.999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.008,14.05,7.8,10.185,10.665,7.699,3.301,1.681,1.718,5.765,2.226,4.397,1.804,10.15,1.799,3.015,1.435,1.901,3.441,4.218,1.6,1.518,2.5,1.0,2.0,5.099,0,0,0,0,0,0,0,0,0,2,2,2,0
140702211242721,name,3.543,43.44,7.379,31.238,177.09199999999998,70.166,9.666,4.396,19.363,6.344,23.734,185.037,112.341,24.861,16.683,0,0,6,3,1,0,0,0,0,0,0,0,2,1,1,4,4,2,1,1,1,1,1,1,1,1,28.968,6.847,12.813,15.407,6.517,3.327,6.162,5.83,21.882,36.976,52.135,3.051,6.894,1.519,1.532,3.287,4.66,3.211,7.339,1.563,1.514,2.852,2.37,1.727,1.911,2.768,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271053821,name,3.7510000000000003,80.374,34.308,51.416000000000004,215.166,353.466,10.707,4.945,40.81,37.056999999999995,12.507000000000001,127.649,103.199,82.868,21.954,1,9,23,7,2,1,0,3,2,0,0,2,0,2,5,7,6,2,1,1,2,3,2,2,2,1,63.047,12.78,5.935,30.497,54.473,4.901,8.705,16.827,7.486,48.338,65.119,4.134,3.453,6.62,1.663,2.211,6.663,2.401,2.992,3.102,2.945,3.337,8.1,4.667,3.192,16.006,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271050221,name,9.792,32.879,9.402,48.04,405.222,170.253,32.624,3.918,26.6,27.135,57.346,315.079,208.24,27.744999999999997,19.962,0,0,20,7,0,2,0,6,0,0,2,0,0,1,1,9,14,7,3,1,1,1,2,4,2,1,21.513,8.328,14.586,41.294,10.714,21.663,16.881,8.004,56.79,44.115,77.016,1.395,9.177,4.102,2.074,5.331,28.898,34.592,5.633,1.4,1.36,1.556,6.676,7.07,0.846,2.51,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271050521,name,5.944,30.133,7.914,33.116,234.425,128.12,18.545,11.957,18.271,9.356,52.05,116.798,104.003,58.36,33.281,1,0,1,5,10,1,0,0,3,0,2,0,0,1,1,1,4,4,2,1,1,1,2,2,1,1,8.197,7.095,25.789,29.939,3.768,1.983,8.002,8.733,11.773,57.943,4.401,4.941,9.538,1.939,1.819,2.563,39.222,5.4,3.627,1.761,1.623,7.913,18.399,2.458,2.22,4.6,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271054421,name,10.315,29.261999999999997,11.234000000000002,13.916,171.64100000000002,486.08,26.564,4.219,29.942,29.519000000000002,39.594,116.56099999999999,254.22,95.698,8.994,2,4,6,3,8,1,1,1,2,0,2,0,0,3,2,2,4,3,2,1,2,1,3,3,1,1,9.694,9.255,6.947,63.579,8.605,17.152,6.082,27.456,37.039,44.917,57.524,2.393,4.032,2.232,1.25,1.12,18.249,2.368,2.833,1.495,1.737,3.555,3.597,2.607,2.407,3.457,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271052321,name,12.994,62.669,16.685,52.625,93.365,277.596,16.164,28.252,27.658,23.081,24.699,464.326,124.483,135.675,20.996,0,1,5,0,1,0,0,0,1,0,1,0,0,1,2,4,3,2,1,1,1,2,4,4,2,1,41.977,14.215,25.095,19.272,142.162,6.894,10.777,22.765,22.616,119.315,10.89,3.911,10.558,6.489,1.702,4.592,13.815,3.423,10.27,2.406,1.316,1.385,13.457,3.22,2.205,2.838,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271051421,name,8.496,40.747,11.376000000000001,38.483000000000004,230.92900000000003,140.14700000000002,17.141,9.21,21.847,36.964,115.01400000000001,257.445,271.26800000000003,52.629,15.751000000000001,0,1,6,4,2,0,1,1,1,0,3,1,0,1,2,5,7,5,1,1,2,2,2,2,1,1,21.459,7.084,16.871,1.311,6.31,12.924,8.281,22.94,19.277,53.566,19.349,5.989,10.974,1.891,1.127,1.292,3.793,3.303,5.217,2.06,1.695,17.332,3.27,2.843,2.457,2.79,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271050821,name,3.3280000000000003,32.922,22.442,89.64399999999999,405.0130000000001,100.97800000000001,20.122,6.638,30.725,11.789,7.33,86.563,14.592,19.493000000000002,26.994,1,4,27,10,2,0,0,0,1,0,0,0,1,2,5,17,17,3,1,1,1,2,2,2,2,1,15.151,8.745,9.396,7.868,11.355,17.594,14.403,8.379,4.498,19.719,7.9,4.669,7.295,5.012,2.245,1.501,8.479,2.738,3.528,1.221,4.41,1.177,2.197,0.942,6.293,8.45,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271054121,name,56.898,97.63900000000001,13.745000000000001,35.161,202.83599999999998,530.427,10.058,7.971,57.143,12.785,93.59,92.019,6.694,14.083,8.004,5,3,7,4,3,0,0,0,44,0,0,0,0,2,2,5,6,2,1,1,1,1,1,1,1,1,68.617,8.469,24.303,3.654,16.697,5.202,51.009,11.219,3.082,84.099,2.674,1.492,1.417,4.544,2.396,1.047,14.129,108.255,5.856,2.244,2.566,40.893,2.126,1.914,1.292,5.906,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271052021,name,32.905,17.348,9.883,45.809999999999995,263.83799999999997,536.218,15.21,9.131,12.629,23.419,28.883,97.22200000000001,123.362,172.061,29.507,0,0,13,6,3,0,0,0,3,0,0,2,4,1,1,7,8,3,1,1,1,1,2,2,1,1,8.902,7.967,9.371,20.557,73.971,12.215,4.858,18.512,23.919,13.006,31.794,45.275,6.4,2.153,2.916,1.687,15.694,52.856,3.995,2.101,5.907,4.075,2.705,3.35,2.176,6.099,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271051721,name,6.102,48.034,6.363,37.397,363.659,279.816,30.26,11.528,19.058,14.832,69.976,154.179,126.81800000000001,35.506,32.995,0,0,0,1,0,0,0,0,4,0,1,1,0,1,1,1,2,2,1,1,1,4,5,2,1,1,34.295,5.766,37.0,137.918,78.883,26.657,5.848,14.751,50.576,1.398,5.488,3.82,24.306,1.735,1.597,1.397,9.197,1.841,4.603,1.909,1.081,1.462,2.09,5.0,5.403,3.475,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271053221,name,12.554,44.753,8.649,9.146,140.016,75.3,11.212,4.425,17.876,23.29,23.966,191.676,139.678,147.451,14.147,0,0,0,2,2,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,23.507,8.065,8.307,32.458,13.143,8.247,6.661,22.814,19.785,76.534,42.465,10.343,7.144,4.854,1.584,1.839,6.755,1.358,3.965,6.715,1.476,2.965,5.134,1.313,3.043,2.704,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271052921,name,16.691,23.732,13.932,66.109,296.49399999999997,272.495,19.797,43.91,10.313,37.711,9.913,34.492,53.835,18.664,14.594,0,0,32,9,6,2,0,0,0,0,2,1,2,1,1,7,9,6,3,1,1,1,1,1,1,1,9.287,13.921,8.156,24.975,3.189,2.82,3.724,38.039,10.043,18.224,7.301,2.971,3.404,7.116,1.011,1.512,3.225,1.954,3.711,1.822,0.672,0.87,1.752,2.213,2.639,2.625,0,0,0,0,0,0,0,0,0,2,2,2,0
330300071054721,name,10.219,36.755,14.048,78.45500000000001,277.906,396.08,9.931,1.8780000000000001,13.648,30.171,36.50300000000001,166.083,128.664,79.575,176.415,0,0,9,3,9,0,1,6,3,0,0,2,2,1,1,4,6,4,1,1,3,3,2,2,2,3,15.803,13.839,63.771,49.757,74.698,5.152,4.804,16.148,21.282,14.489,22.078,4.426,24.798,8.055,1.209,0.635,1.108,42.767,5.779,3.936,1.013,12.906,44.757,0.99,2.619,1.004,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271053521,name,2.583,17.063,1.436,1.262,16.587,15.922999999999998,13.199,1.4700000000000002,14.107,14.062,18.386,2.832,4.111,104.614,19.89,0,0,0,1,0,1,0,2,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4.462,1.605,1.059,1.404,8.422,0.989,6.098,7.816,13.263,1.27,1.211,1.298,1.725,8.706,0.831,1.203,5.186,1.308,4.492,3.511,5.77,4.659,0.989,1.303,5.672,2.397,0,0,0,0,0,0,0,0,0,2,2,2,0
330300071052021,name,4.964,33.817,7.151,31.013999999999996,199.49799999999996,323.693,14.832,19.083,24.527,15.107,28.005,145.591,177.898,72.707,22.628,0,0,10,6,3,0,1,1,5,0,2,0,0,1,1,6,11,6,1,1,1,1,2,2,1,1,20.645,5.843,18.789,4.619,1.686,10.669,4.219,11.675,15.965,16.658,30.092,4.381,9.664,4.251,2.308,1.286,2.935,13.283,5.163,9.122,0.909,2.017,3.301,10.194,3.886,7.934,0,0,0,0,0,0,0,0,0,2,2,2,0
330300271054521,name,9.738,49.004,32.592,14.01,152.614,582.227,67.109,8.596,35.189,12.339,103.07799999999999,223.977,50.9,78.478,28.401,0,0,1,1,2,0,0,0,7,0,1,1,0,1,1,1,3,5,1,1,1,4,4,1,1,1,25.893,15.09,12.001,123.3,194.341,17.347,17.836,10.713,72.372,74.03,13.332,3.64,11.964,3.609,18.502,3.009,3.263,2.664,50.762,3.794,2.626,8.591,1.969,4.264,3.334,9.037,0,0,0,0,0,0,0,0,0,2,2,2,0
